participant_id,experiment,item,cond,presentation_order,literal_response,response,timestamp,english_first_language,country_of_birth
6605df6813d6bdfa1382d653,comprehension,87,comprehension,18,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,7,NA,19,NA,5-Very Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,80,comprehension,20,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,32,NA,21,NA,5-Very Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,105,comprehension,22,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,34,NA,23,NA,5-Very Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,107,comprehension,24,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-Prep-NP,9,of_PP,25,NA,3-Neutral,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,28,comprehension,26,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-P-NP,3,other_NP,27,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,37,NA,28,NA,5-Very Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,110,comprehension,29,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-P-NP,12,other_base,30,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,13,NA,31,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,86,comprehension,32,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-Prep-NP,1,of_PP,33,NA,2-Unnatural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,3,comprehension,34,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,10,NA,35,NA,5-Very Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,83,comprehension,36,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,30,NA,37,NA,5-Very Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,103,comprehension,38,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,9,NA,39,NA,2-Unnatural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,82,comprehension,40,No,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-P-NP,10,other_NP,41,NA,3-Neutral,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,8,NA,42,NA,5-Very Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,81,comprehension,43,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,39,NA,44,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,112,comprehension,45,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,11,NA,46,NA,2-Unnatural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,84,comprehension,47,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,17,NA,48,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,90,comprehension,49,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,6,NA,50,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,79,comprehension,51,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-Prep-NP,8,of_base,52,NA,5-Very Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,23,comprehension,53,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,21,NA,54,NA,3-Neutral,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,94,comprehension,55,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-Prep-NP,7,of_NP,56,NA,2-Unnatural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,21,comprehension,57,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-Prep-NP,11,of_base,58,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,32,comprehension,59,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,28,NA,60,NA,3-Neutral,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,101,comprehension,61,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-Prep-NP,2,of_PP,62,NA,2-Unnatural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,6,comprehension,63,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-P-NP,1,other_base,64,NA,5-Very Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,26,NA,65,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,99,comprehension,66,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,1,NA,67,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,74,comprehension,68,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,15,NA,69,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,88,comprehension,70,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-P-NP,7,other_NP,71,NA,3-Neutral,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,16,NA,72,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,89,comprehension,73,No,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,29,NA,74,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,102,comprehension,75,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-P-NP,4,other_PP,76,NA,2-Unnatural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,31,NA,77,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,104,comprehension,78,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,23,NA,79,NA,3-Neutral,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,96,comprehension,80,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-Prep-NP,5,of_NP,81,NA,2-Unnatural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,15,comprehension,82,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,2,NA,83,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,75,comprehension,84,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,5,NA,85,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,78,comprehension,86,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-P-NP,9,other_base,87,NA,5-Very Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,22,NA,88,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,95,comprehension,89,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-P-NP,8,other_PP,90,NA,2-Unnatural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,25,NA,91,NA,3-Neutral,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,98,comprehension,92,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,35,NA,93,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,108,comprehension,94,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,24,NA,95,NA,5-Very Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,97,comprehension,96,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,20,NA,97,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,93,comprehension,98,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,36,NA,99,NA,3-Neutral,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,109,comprehension,100,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-P-NP,6,other_PP,101,NA,1-Very Unnatural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-Prep-NP,3,of_NP,102,NA,3-Neutral,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,8,comprehension,103,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,3,NA,104,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,76,comprehension,105,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-P-NP,5,other_NP,106,NA,2-Unnatural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,19,NA,107,NA,3-Neutral,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,92,comprehension,108,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,18,NA,109,NA,3-Neutral,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,91,comprehension,110,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-Prep-NP,6,of_base,111,NA,5-Very Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,17,comprehension,112,No,No,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,Filler,38,NA,113,NA,4-Natural,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,comprehension,111,comprehension,114,Yes,Yes,2024-05-08 07:43:24,Yes,UK
6605df6813d6bdfa1382d653,V-P-NP,2,other_base,115,NA,5-Very Natural,2024-05-08 07:43:24,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,17,NA,0,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,90,comprehension,1,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-Prep-NP,1,of_NP,2,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,2,comprehension,3,Yes,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-Prep-NP,12,of_PP,4,NA,1-Very Unnatural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,37,comprehension,5,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-Prep-NP,8,of_base,6,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,23,comprehension,7,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,37,NA,8,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,110,comprehension,9,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,40,NA,10,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,113,comprehension,11,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,20,NA,12,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,93,comprehension,13,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-P-NP,9,other_base,14,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-Prep-NP,5,of_NP,15,NA,2-Unnatural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,15,comprehension,16,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-Prep-NP,6,of_PP,17,NA,2-Unnatural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,19,comprehension,18,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-P-NP,8,other_PP,19,NA,2-Unnatural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,6,NA,20,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,79,comprehension,21,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-P-NP,11,other_PP,22,NA,4-Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-P-NP,1,other_NP,23,NA,4-Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,7,NA,24,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,80,comprehension,25,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,31,NA,26,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,104,comprehension,27,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,23,NA,28,NA,4-Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,96,comprehension,29,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,9,NA,30,NA,4-Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,82,comprehension,31,No,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,22,NA,32,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,95,comprehension,33,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,21,NA,34,NA,4-Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,94,comprehension,35,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,38,NA,36,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,111,comprehension,37,Yes,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-P-NP,10,other_PP,38,NA,2-Unnatural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,29,NA,39,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,102,comprehension,40,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-Prep-NP,3,of_NP,41,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,8,comprehension,42,Yes,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,26,NA,43,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,99,comprehension,44,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-P-NP,3,other_NP,45,NA,4-Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,13,NA,46,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,86,comprehension,47,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,39,NA,48,NA,4-Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,112,comprehension,49,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-Prep-NP,11,of_base,50,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,32,comprehension,51,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,15,NA,52,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,88,comprehension,53,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-P-NP,5,other_NP,54,NA,2-Unnatural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-Prep-NP,2,of_base,55,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,4,comprehension,56,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-P-NP,7,other_NP,57,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,8,NA,58,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,81,comprehension,59,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,36,NA,60,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,109,comprehension,61,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,3,NA,62,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,76,comprehension,63,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,32,NA,64,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,105,comprehension,65,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-P-NP,2,other_PP,66,NA,2-Unnatural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-Prep-NP,10,of_base,67,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,29,comprehension,68,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,1,NA,69,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,74,comprehension,70,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-Prep-NP,4,of_PP,71,NA,2-Unnatural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,13,comprehension,72,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,28,NA,73,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,101,comprehension,74,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,18,NA,75,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,91,comprehension,76,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,35,NA,77,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,108,comprehension,78,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,4,NA,79,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,77,comprehension,80,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,27,NA,81,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,100,comprehension,82,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,25,NA,83,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,98,comprehension,84,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,11,NA,85,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,84,comprehension,86,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,30,NA,87,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,103,comprehension,88,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,19,NA,89,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,92,comprehension,90,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-Prep-NP,9,of_PP,91,NA,1-Very Unnatural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,28,comprehension,92,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-P-NP,12,other_base,93,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,5,NA,94,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,78,comprehension,95,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,14,NA,96,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,87,comprehension,97,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-P-NP,4,other_base,98,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,33,NA,99,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,106,comprehension,100,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-Prep-NP,7,of_NP,101,NA,2-Unnatural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,21,comprehension,102,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,V-P-NP,6,other_base,103,NA,2-Unnatural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,2,NA,104,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,75,comprehension,105,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,24,NA,106,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,97,comprehension,107,Yes,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,10,NA,108,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,83,comprehension,109,No,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,34,NA,110,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,107,comprehension,111,Yes,No,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,16,NA,112,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,89,comprehension,113,No,Yes,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,Filler,12,NA,114,NA,5-Very Natural,2024-05-08 07:44:49,Yes,UK
5b7fc175c4e6ad0001d3ee0d,comprehension,85,comprehension,115,No,No,2024-05-08 07:44:49,Yes,UK
5b6c8e340f48b700019da6ca,Filler,25,NA,0,NA,2-Unnatural,2024-05-08 07:46:21,Yes,UK
5b6c8e340f48b700019da6ca,comprehension,98,comprehension,1,Yes,Yes,2024-05-08 07:46:21,Yes,UK
5b6c8e340f48b700019da6ca,Filler,18,NA,2,NA,5-Very Natural,2024-05-08 07:46:21,Yes,UK
5b6c8e340f48b700019da6ca,comprehension,91,comprehension,3,No,No,2024-05-08 07:46:21,Yes,UK
5b6c8e340f48b700019da6ca,V-Prep-NP,12,of_PP,4,NA,4-Natural,2024-05-08 07:46:21,Yes,UK
5b6c8e340f48b700019da6ca,comprehension,37,comprehension,5,No,No,2024-05-08 07:46:21,Yes,UK
5b6c8e340f48b700019da6ca,Filler,30,NA,6,NA,5-Very Natural,2024-05-08 07:46:21,Yes,UK
5b6c8e340f48b700019da6ca,comprehension,103,comprehension,7,Yes,Yes,2024-05-08 07:46:21,Yes,UK
5b6c8e340f48b700019da6ca,Filler,5,NA,8,NA,3-Neutral,2024-05-08 07:46:21,Yes,UK
5b6c8e340f48b700019da6ca,comprehension,78,comprehension,9,No,No,2024-05-08 07:46:21,Yes,UK
5b6c8e340f48b700019da6ca,Filler,6,NA,10,NA,4-Natural,2024-05-08 07:46:21,Yes,UK
5b6c8e340f48b700019da6ca,comprehension,79,comprehension,11,No,Yes,2024-05-08 07:46:21,Yes,UK
5b6c8e340f48b700019da6ca,Filler,20,NA,12,NA,3-Neutral,2024-05-08 07:46:21,Yes,UK
5b6c8e340f48b700019da6ca,comprehension,93,comprehension,13,No,No,2024-05-08 07:46:21,Yes,UK
5b6c8e340f48b700019da6ca,Filler,11,NA,14,NA,2-Unnatural,2024-05-08 07:46:21,Yes,UK
5b6c8e340f48b700019da6ca,comprehension,84,comprehension,15,No,No,2024-05-08 07:46:21,Yes,UK
